squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
23554,38,0,1,31,17127,1,4,2000,1,0,6779,354,835,1,7,2365037
55039,2,0,0,98,13007,5,2,2000,1,0,4534,1203,743,1,6,5515121.2
94638,74,0,1,68,29472,2,5,2014,0,0,3707,9034,924,0,8,9465407.4
27803,76,0,1,12,48858,5,5,2015,0,1,8142,718,753,0,2,2788829.5
1333,78,1,0,26,74739,6,2,2016,0,0,1684,8396,859,1,4,139934.6
58624,8,0,1,41,77072,6,9,2019,0,1,7149,9105,424,0,6,5870459.9
8759,4,1,0,20,37179,9,7,2003,1,0,3254,2412,693,0,5,879516.3
14598,9,1,0,8,73962,5,3,2000,0,0,9232,4738,360,1,4,1465055
32510,38,1,1,49,27939,2,6,2000,0,0,6784,7347,164,1,4,3256418.1
939,4,1,1,10,71053,5,5,2017,0,0,5202,5256,880,1,3,105869.7
60774,56,1,1,16,59197,7,2,2017,0,1,9251,6678,351,1,8,6079496.7
35568,6,0,1,26,61621,9,6,1998,1,1,711,711,865,0,1,3558401.8
37567,76,1,0,89,37941,5,10,2000,0,1,7325,8306,374,0,0,3764024
18209,38,0,1,10,86728,5,4,2017,1,1,5482,7844,962,1,10,1829917.7
525,88,0,1,13,81129,5,8,1994,0,1,3821,75,627,1,1,56225.4
5518,71,0,0,79,37363,1,3,2000,1,0,8755,7088,740,1,10,554002.2
32604,47,0,1,45,62003,2,7,2009,1,0,3076,8248,687,0,5,3263791.9
85486,84,1,0,6,7402,7,9,2016,0,0,7253,8746,457,1,4,8553293.6
89286,86,1,0,91,19140,9,5,2016,1,1,2712,9188,713,0,6,8933700.6
57118,16,1,1,49,17479,2,1,2018,0,1,8163,8889,329,0,3,5718957.8
5139,26,1,0,25,96357,3,5,1998,0,1,4683,6383,984,0,1,525841.8
8969,65,1,1,43,66353,4,4,2013,0,1,782,7703,819,1,9,908919.3
83550,63,1,1,71,71424,5,4,1993,0,0,1094,1938,542,1,6,8360590.3
18536,49,0,0,30,35411,8,5,1994,0,1,8211,4576,234,0,2,1856793.4
82284,49,0,1,70,77576,2,6,2015,0,0,542,1357,150,0,8,8236956.5
22701,58,0,0,25,5644,4,3,2000,1,1,5166,4349,114,1,4,2271139.1
74172,45,1,0,67,93389,3,9,2004,0,0,4286,968,279,1,5,7421067.4
30559,79,1,0,89,72788,4,6,2000,0,0,823,6696,288,0,0,3062451.2
70435,22,1,0,64,61119,8,2,2013,0,0,5556,4190,327,0,9,7048486.3
55324,86,1,0,64,14417,1,1,1994,0,1,3573,989,905,0,6,5535750.4
10540,64,0,1,32,1594,5,2,1998,0,1,7770,7509,952,0,5,1059468.8
15610,86,0,0,44,76242,2,2,2009,0,1,2473,3685,645,0,8,1563268.9
34410,35,0,1,80,65883,2,7,2015,0,1,870,6368,905,1,7,3445264.5
43245,80,0,1,16,51501,6,10,2003,0,1,979,3268,809,0,10,4325940.3
64180,69,0,0,26,694,2,4,2000,1,1,3561,3508,392,0,4,6425560.2
31429,26,0,1,34,1906,5,5,2000,0,0,4550,412,357,0,5,3151080.1
31501,55,0,0,19,65290,3,6,2013,0,0,8522,4325,217,0,8,3157956.3
79786,39,1,1,58,9646,7,3,2019,0,0,9559,5062,814,1,10,7991469.9
74810,61,0,1,47,6279,6,9,2017,0,1,6540,9869,733,0,1,7492753.7
23281,67,1,0,68,26015,3,5,2004,0,0,4468,6877,306,0,9,2329260.4
8969,37,0,1,48,96626,8,7,2013,1,0,7187,3383,120,1,10,908919.3
40259,9,0,1,25,82566,8,8,2003,0,0,7378,8663,564,0,8,4029000.3
76564,98,0,0,35,63110,4,2,1999,1,0,924,3714,856,1,0,7662557.9
71595,100,0,1,85,83634,8,8,2017,0,0,5359,973,675,0,8,7164867.7
43020,10,1,1,70,40568,1,2,2000,1,0,8125,3552,235,1,3,4306904.2
79132,44,1,0,6,39705,5,4,2007,1,0,3328,9016,506,0,3,7918754.7
79653,7,1,0,78,69766,1,1,2013,0,1,9783,7509,274,0,1,7972109.3
89008,84,0,0,72,4547,8,2,2015,1,1,4874,7776,777,1,1,8911947.5
50327,10,1,0,10,78219,10,10,2015,0,1,8762,6752,542,1,2,5036872.5
85104,8,1,0,49,25111,9,3,2014,1,0,905,9229,449,0,7,8517206.4
22702,28,1,0,36,48321,8,3,1995,1,1,8785,771,326,0,2,2271827.5
57060,82,1,1,81,2086,10,8,2000,0,1,3186,3102,548,1,0,5713895.2
64297,36,0,0,98,95406,3,7,2004,1,0,7149,4589,194,0,0,6433264.4
71693,9,0,0,36,29697,5,7,2015,0,1,7647,951,240,0,7,7173700.5
8928,4,1,0,4,85664,10,5,2018,0,0,705,1810,991,0,4,896505.8
53708,81,0,1,60,69500,3,7,2006,0,0,5768,4334,645,0,7,5378041.6
65931,82,1,0,68,85353,5,9,2017,0,0,8498,9057,281,0,4,6595633.7
13910,58,1,1,20,91205,3,7,2015,1,0,869,9274,561,1,1,1404398.5
40939,19,0,1,36,91952,2,8,2007,0,1,4680,5932,867,1,6,4097363.7
77117,72,0,1,69,456,10,8,2000,0,1,7236,2279,354,1,10,7720395.2
74780,69,1,0,70,69446,3,3,2005,1,1,6928,8387,697,0,0,7479141.5
35307,28,1,1,80,11160,6,7,2000,0,1,4893,7882,730,0,1,3534202
89490,43,0,0,24,62100,7,3,2003,0,0,1795,4556,479,1,2,8951286.3
97147,4,0,1,54,5644,8,2,1995,1,0,7855,9712,566,0,0,9722196.5
47583,21,0,1,98,17788,10,9,2020,0,0,7134,6844,873,0,8,4762269.2
6121,89,0,0,11,99134,8,4,2004,0,1,4968,4275,776,1,0,618710.4
38172,78,0,1,26,61024,2,1,1997,0,1,979,549,419,0,8,3822350.7
15542,75,1,0,96,75593,7,6,1996,0,1,2628,1804,602,1,4,1556824.6
78797,56,0,0,80,88534,1,2,2014,0,1,875,8708,826,1,1,7884093.4
57562,16,0,0,13,95822,7,4,2018,1,0,9712,7401,417,1,1,5756919.8
8138,84,0,1,39,715,4,7,2014,0,1,7302,7754,739,1,6,815961.4
42630,31,0,0,23,42176,2,8,1991,1,0,7412,331,117,0,3,4267672.1
45827,61,1,1,61,18397,7,9,1996,1,1,7940,8626,559,0,10,4590725.6
72093,38,1,0,98,84536,1,4,2018,0,1,6382,991,364,0,8,7223417.8
47783,54,0,1,49,94670,10,3,1994,0,0,8889,9333,842,0,1,4786040.4
16218,46,1,1,26,74381,5,2,2015,0,1,8645,548,775,1,5,1630148.5
34154,100,1,0,80,22119,5,8,1998,1,0,2851,525,695,0,6,3423970.8
74737,41,0,1,89,8267,2,3,2000,1,0,7001,203,771,1,2,7479745.2
32100,79,1,1,35,33691,6,10,2017,0,0,8183,6421,126,0,9,3213786.7
11617,82,0,0,64,56337,8,6,2006,1,1,879,9237,269,0,7,1171852.6
28436,42,0,1,50,44973,5,3,2009,0,1,9849,75,397,1,2,2847241.9
52284,80,0,1,99,88189,2,5,1994,0,0,7728,1245,631,0,8,5233745.4
66705,26,0,0,50,87534,2,8,2007,0,0,1094,4999,127,1,10,6672336.7
20811,99,1,0,69,56379,6,10,1995,1,0,7248,1045,506,0,3,2090690.5
71807,26,1,1,76,878,9,10,1996,0,1,5347,4349,512,0,8,7193582.6
52223,74,0,0,49,4913,5,8,1993,1,1,7539,9369,919,1,0,5232399.3
15385,24,1,0,73,18408,5,4,2013,0,1,5262,4708,612,0,0,1548993.3
42237,26,1,1,43,61859,1,4,1993,1,0,5203,770,476,0,7,4229047.3
34910,14,1,1,2,19449,6,4,2020,1,1,3958,6671,130,1,8,3499187
21503,5,0,1,41,98076,1,5,2004,1,1,3176,4176,973,0,2,2159844.4
17297,19,1,1,80,56825,6,2,2000,1,1,7131,5586,697,1,8,1738971.2
16856,35,1,0,13,63714,8,4,2003,0,1,5214,6651,212,1,0,1698227.3
16389,5,1,0,21,21042,4,5,1995,0,0,9628,6104,255,0,5,1647095.5
77915,44,0,0,71,87291,6,6,2018,0,0,7864,6014,429,0,4,7793915.8
32085,94,1,0,5,12406,6,3,2009,1,0,9251,4232,125,0,6,3216632.9
163,88,1,0,97,23802,1,4,2000,0,0,4601,8993,164,0,7,17363
30514,55,1,1,43,85337,9,4,2014,0,1,8522,4232,563,0,7,3061149.4
95160,71,0,0,79,74405,7,1,1995,1,1,7827,7965,236,0,7,9522790.1
92725,84,0,1,73,67505,6,9,2003,1,0,9578,8180,414,1,4,9283435.3
4840,9,1,1,80,19129,3,2,2000,1,1,4292,2901,473,1,6,497373.2
70179,100,0,1,89,42976,1,10,2020,0,0,8673,122,796,0,4,7027779.1
70573,77,1,1,4,16595,4,6,2016,1,1,1718,7242,454,1,2,7061764.6
3963,26,1,1,81,92676,7,10,2009,1,0,8349,7419,835,1,5,408380.9
22238,8,0,1,70,56257,8,1,2000,0,1,9960,4728,322,0,4,2229057
28993,6,1,0,80,19449,6,6,1998,0,0,8181,4910,869,0,5,2902643.8
47583,96,1,1,50,60984,3,8,2000,0,1,8376,1219,983,1,8,4762269.2
13912,19,1,1,16,34292,8,7,1995,0,0,7748,6315,245,0,10,1399630.5
68985,46,1,0,58,93857,8,4,2017,1,1,4700,5035,478,1,2,6910322.7
49942,95,1,0,79,99648,5,1,2000,1,0,874,7846,465,1,6,5001819
16114,93,1,1,64,44875,2,8,2000,1,0,4173,2622,841,0,6,1620468
74921,46,0,0,5,59649,5,8,2015,1,0,8887,4245,212,0,8,7495795.1
73554,81,0,0,52,49263,4,8,2004,0,0,4494,9191,348,1,8,7358902.4
84744,86,0,0,93,98171,8,6,2004,0,1,8637,9690,571,1,2,8480881.4
72281,79,0,0,89,73176,9,1,2011,0,0,8435,4146,698,1,1,7239761
32085,41,1,0,94,12406,2,5,2009,0,1,5759,9952,992,1,3,3216632.9
49031,5,1,1,33,68218,6,4,2020,1,0,4072,7101,198,0,2,4910323
60514,37,1,1,50,91493,3,7,2019,1,1,4707,810,308,0,2,6059360.9
6738,88,1,0,62,95557,3,4,2013,0,1,5201,577,127,1,10,680185.3
68847,50,0,0,39,84292,3,3,2019,1,0,2146,7498,811,1,0,6888091.9
816,3,0,1,7,11943,8,4,2003,0,1,5173,4473,918,0,8,87585.3
42824,26,0,0,60,42864,6,5,2017,0,0,2916,254,1000,0,0,4284208.7
70390,96,0,1,80,67602,8,4,2000,0,0,7773,6793,501,1,9,7045739
44230,88,1,1,80,75459,2,7,2020,1,0,8735,3544,415,0,5,4425260.1
24313,20,0,1,81,79612,5,9,2003,0,0,7859,6386,424,1,8,2438137.3
4921,56,0,0,10,94512,1,6,2007,0,0,2693,4703,564,0,5,493342.7
1753,61,1,0,16,96670,8,7,2019,0,0,7753,5075,898,0,4,182644.9
70226,7,1,0,78,12842,6,9,2008,1,0,5802,6844,878,0,9,7032304.8
30383,8,1,1,85,41611,9,10,2000,0,0,4018,4792,618,1,2,3049140
42557,60,1,1,87,90843,7,9,2015,1,0,894,8714,896,1,6,4264085.5
80815,26,1,1,70,33659,5,8,1992,0,0,5245,8258,112,1,4,8090478.1
32510,38,0,0,8,62598,8,6,2000,0,1,5198,4199,746,1,5,3256418.1
45524,31,1,0,58,5680,2,2,2013,1,0,9249,7135,298,1,7,4562413.3
45381,97,0,0,32,60832,8,6,1996,1,1,2147,9333,210,0,5,4543365.6
95084,60,0,0,64,28301,10,9,2003,1,1,7677,3749,965,1,4,9517011.3
59928,81,1,1,84,1438,8,3,1994,1,0,8938,9438,928,1,1,5995097.4
22459,41,0,0,6,64928,4,6,2000,0,0,5459,6052,693,1,4,2246811.1
6914,81,1,0,26,53245,5,8,1996,0,1,6417,8728,867,0,2,697528.6
35733,39,0,1,6,84408,8,8,2003,0,1,7964,3805,877,1,6,3573868.3
5916,34,1,0,5,16503,4,4,1998,1,0,4946,8454,253,0,6,592539.8
66508,81,0,0,3,36356,8,1,2020,1,1,6158,7011,231,1,6,6652899
99820,18,0,0,35,32695,2,2,1994,0,1,1637,9123,401,1,6,9987501.4
9737,37,1,0,8,90110,7,9,2007,1,0,9151,299,818,0,0,979748.7
71588,93,1,0,21,4368,9,4,2000,1,1,5461,5768,779,1,10,7161052.2
3010,16,0,1,69,6581,9,4,1993,0,0,5367,559,779,0,8,303807.3
17505,54,0,0,6,57674,8,2,1993,0,1,9178,2048,938,0,7,1762789.3
15610,86,1,0,45,4711,8,7,2009,1,0,6584,3543,984,1,8,1563268.9
37534,74,1,0,11,8495,3,9,2016,0,0,4719,8474,753,1,8,3763767.6
60826,59,1,1,30,35644,2,3,2016,1,0,2776,968,653,0,9,6087968.6
16284,24,1,1,41,40880,9,5,2019,1,1,2316,401,410,1,9,1638521.9
51650,98,0,0,98,76584,5,7,2020,1,0,6197,9330,128,1,4,5173330
825,60,0,0,8,64877,6,7,2008,1,0,2776,8474,603,1,4,87430.8
85238,12,0,1,42,3545,5,2,2008,1,0,824,1985,802,1,1,8525952.8
43524,56,1,0,50,7613,5,3,2003,0,0,438,4447,496,0,4,4354494.3
73700,7,1,1,9,18726,4,7,2020,0,0,3636,6512,404,0,4,7371844.1
80349,17,1,1,41,57702,3,4,2003,1,0,9349,4799,106,1,6,8042314.3
40010,35,1,1,76,71492,9,3,2000,0,1,7835,5529,198,0,2,4006702.2
33512,28,0,1,45,9423,8,7,2007,1,0,2181,4302,973,1,7,3355634.7
63755,99,1,0,5,39080,9,2,1999,0,1,9379,5209,257,0,8,6383188.9
96145,69,0,1,58,1648,1,2,2005,1,1,4693,4978,852,1,5,9618863.5
8009,61,1,1,38,37882,3,7,2008,0,1,7677,3178,927,0,7,810890.8
22601,69,1,0,3,56267,4,2,2000,1,0,5370,5408,669,0,8,2268497.2
37425,50,1,1,74,8334,7,6,2015,0,0,4805,1860,662,0,2,3753888.5
89019,8,1,0,37,46948,4,5,2006,1,0,5829,4342,359,0,8,8904528.6
30896,20,1,1,36,2660,3,9,2008,1,0,6470,2708,531,0,9,3097036.8
57720,46,0,1,14,53535,6,9,2017,0,1,4550,5278,377,0,5,5777415.7
72976,35,0,1,76,7771,7,8,2016,1,1,4389,5256,214,0,6,7306614.6
56145,77,1,1,16,17250,7,9,2006,0,1,3473,7848,851,1,4,5617752.6
35233,8,1,1,78,37512,3,8,2000,0,1,3816,1214,916,0,1,3536738
35968,64,0,1,60,69246,6,4,2000,1,1,1276,3129,629,1,10,3602388
62859,86,0,1,34,10860,8,7,2018,1,1,4733,345,682,1,8,6296801
31609,99,0,1,30,30939,1,1,2014,1,1,3288,5487,238,1,0,3169821.4
42810,6,1,1,81,80973,1,3,1996,1,1,7229,5398,712,0,8,4288800.6
17357,26,0,0,19,46272,2,6,1998,0,0,1830,3837,221,0,6,1738079.8
51687,93,0,1,1,91373,1,2,2016,1,0,705,799,775,1,4,5183003.6
94396,50,1,1,75,67364,9,10,1994,0,1,6484,655,366,1,7,9443018.4
7048,52,0,1,33,19120,8,6,2007,0,1,7906,4794,426,0,10,708136.7
38057,24,1,0,34,29650,6,4,1997,0,0,9718,7685,117,0,2,3809962.7
57133,8,1,1,38,67050,3,5,2019,0,0,4136,4331,434,1,10,5718350.9
56878,60,1,0,64,44184,5,3,2015,1,0,2551,8736,776,0,3,5695950.5
50839,11,1,1,77,77004,8,6,2009,0,0,7175,5512,531,1,1,5091375.9
92860,26,0,0,38,64577,4,1,2018,0,0,4460,9199,546,0,5,9291439.8
21174,86,0,0,61,22810,5,6,2017,0,0,1437,8145,851,1,9,2120771.7
19410,26,0,1,41,28574,10,3,2004,0,1,6834,3528,216,1,8,1949922.4
52370,82,0,1,76,57546,8,7,1997,1,0,9018,8335,414,0,3,5242857.7
55482,42,0,1,87,42256,6,7,2016,0,0,4645,4363,308,0,7,5558268.6
50058,13,0,0,84,45599,10,10,2005,0,0,7835,9632,640,0,0,5009004.5
50396,11,0,1,77,75139,6,10,1995,1,1,1592,2680,259,1,2,5044139.5
20346,26,0,0,54,59198,2,8,1996,0,1,9579,4511,236,1,2,2039146.6
10503,28,1,0,12,16691,2,4,2005,0,0,5830,4275,935,1,5,1058224.5
8609,35,1,1,61,46678,4,6,2000,0,0,3550,4722,624,1,8,867508.2
58451,18,0,1,8,12151,5,1,1993,1,1,1051,7361,123,1,1,5849635.3
16571,78,0,0,62,67587,2,10,1993,1,0,1073,510,881,1,5,1663083.3
20586,46,1,0,77,13408,5,3,2007,0,0,9164,9698,310,1,2,2065934.7
91709,37,1,0,56,83493,10,4,2006,0,1,4778,8334,475,1,1,9179791.6
921,10,0,1,44,30282,1,1,1997,0,0,3648,7570,745,0,6,105739.7
55872,24,0,0,5,45538,6,3,2018,1,0,705,5249,437,1,3,5591474.8
56969,35,0,1,51,16207,4,7,2017,0,0,5664,9581,464,0,5,5703520.7
63751,50,0,1,86,57475,5,1,2012,1,1,6403,3042,841,0,7,6383612.1
98514,65,1,0,29,25140,2,10,2000,1,1,783,790,258,1,10,9865826.2
30645,54,1,0,42,1676,8,4,2000,0,0,6386,1507,775,0,6,3068569.1
37174,8,0,1,49,49191,1,4,2000,1,0,8673,4778,875,0,8,3721209
29396,46,1,1,67,47345,7,4,2015,1,1,6762,7361,166,0,7,2947040.5
86008,35,1,0,97,46757,6,2,2015,0,0,6251,9737,271,0,2,8609323.5
39090,83,0,0,48,9266,2,5,2000,0,1,4928,9057,143,1,6,3917691
68391,49,0,0,25,40384,3,7,2009,1,1,2576,3047,253,0,9,6840640.9
22121,26,0,1,36,27120,7,3,2015,1,0,874,2576,144,0,7,2217570.5
92698,99,0,1,64,75147,7,8,2006,0,1,9747,7793,396,0,4,9274536.6
40227,34,1,1,26,67679,9,5,1997,1,1,928,5131,424,0,0,4030969.7
54369,78,0,0,43,12037,3,1,2004,1,1,6784,6268,945,1,10,5444916.4
50733,24,1,0,57,18798,9,3,2003,1,1,3903,2977,929,1,7,5080606.3
6921,86,0,1,45,44052,2,10,2019,1,0,6606,7116,707,0,7,693484.9
40816,23,1,0,34,44919,9,9,2014,1,0,9199,9146,592,1,10,4088073.4
76480,37,1,0,12,83482,8,7,2014,0,1,5379,7100,442,1,5,7651622.4
99985,25,1,0,37,34698,8,7,2003,0,1,2655,3156,354,0,0,10004278.3
88906,89,1,0,41,46536,9,9,1999,1,0,927,2329,149,0,9,8900096.9
37506,84,0,1,54,99403,2,6,2016,1,0,8778,7398,866,0,7,3753651.6
58362,79,0,1,24,58166,7,10,2015,0,1,7739,5436,226,1,10,5846004.5
92329,39,0,0,33,53057,2,2,2018,0,0,8123,4278,209,1,10,9237027.8
37611,32,1,0,64,28086,6,4,2006,0,0,8776,3733,976,1,7,3766677.6
52254,69,1,0,42,17376,6,6,2005,0,1,7739,1391,108,0,4,5230022.5
712,35,0,1,52,98619,6,5,2019,1,0,9228,9376,742,1,5,80879.9
17615,38,0,0,100,76786,8,10,2008,1,0,7410,594,601,0,6,1774991.8
76995,44,1,1,87,54287,5,2,2007,1,0,8181,3220,121,1,7,7706348.7
87500,4,0,0,22,18398,1,7,2013,0,0,2475,5831,179,0,10,8754886.3
20258,100,1,0,75,63495,8,6,2020,1,0,462,5498,197,0,2,2033594.1
27823,42,0,1,54,44004,1,2,2000,1,1,4996,3535,635,1,5,2791784.1
6551,8,0,0,48,23274,3,4,2018,1,0,874,3198,831,1,5,662414.8
41867,19,0,1,61,90515,7,7,2014,1,1,1279,3789,958,0,6,4199195.4
60759,99,0,0,52,92343,5,7,2006,0,1,4398,8178,826,0,9,6079351.6
79767,58,1,0,38,73189,7,3,2013,1,1,6976,4479,496,0,7,7981643.3
67034,37,0,1,20,21135,10,3,2014,0,1,4198,9090,201,0,7,6710309.4
27036,3,1,1,7,35503,1,5,2000,1,1,4183,1376,783,1,5,2708288
43084,15,0,0,22,33540,9,1,2018,0,1,8140,8377,313,1,7,4312866.8
66391,89,1,0,76,45417,5,7,2014,1,0,7118,1256,292,1,10,6650282.4
67140,87,0,0,49,11710,10,5,2010,1,0,1985,9895,341,0,4,6722509
84600,63,0,1,49,65569,2,2,1997,1,1,1268,4968,424,1,6,8467208.7
41972,85,1,0,38,44516,6,6,2000,1,0,7773,9489,689,0,6,4205798
61293,4,1,1,18,13809,10,6,2003,1,1,7936,3662,198,1,4,6134906.3
23898,84,0,1,84,21497,9,9,1996,0,0,7478,9691,147,0,0,2399286.6
12629,88,0,1,84,85002,6,9,2018,0,1,4966,8973,654,0,7,1267881.8
32115,7,0,0,64,17304,5,3,2000,0,0,2371,2359,883,1,5,3214734
98283,43,1,0,5,14349,4,9,2003,0,1,1541,9037,814,0,1,9833681.3
44718,85,0,1,14,70195,3,3,2008,1,0,3108,6267,602,0,1,4478514.8
50792,59,0,0,59,64735,8,6,2020,1,1,1253,7428,451,1,4,5089100.1
39097,14,1,0,2,34756,2,5,1999,1,0,9956,8003,758,0,2,3912800.9
21698,20,1,1,64,58102,7,10,1995,1,0,5294,6059,715,0,5,2178623.5
60854,26,1,0,55,56944,9,9,2019,0,1,3839,3429,559,0,9,6092125.9
80331,48,1,0,89,18643,5,6,1995,0,1,3658,3504,841,0,3,8037047.5
14621,63,0,0,38,42043,2,7,1996,0,0,4304,5700,195,0,7,1465123.6
34060,75,1,1,4,75269,2,8,1998,1,1,1751,8181,423,0,1,3414055.8
74234,79,0,0,11,93347,8,7,2014,0,0,6492,4957,690,1,9,7426071.4
18262,61,0,1,26,11928,1,7,2000,0,0,1473,143,673,1,0,1834387.1
20820,50,0,0,70,41819,4,3,2014,0,0,5456,3335,726,0,4,2088001.4
20453,35,1,0,81,20389,1,5,2000,0,0,3415,4306,770,0,0,2055870.1
23324,46,1,0,80,78375,6,2,1998,0,1,6474,1034,683,0,4,2340035.8
14871,78,0,0,75,41818,5,10,2006,0,1,9241,9249,455,0,10,1491001.6
9920,89,0,1,22,40301,4,5,1997,1,0,8833,5162,476,1,3,996888.7
62878,38,0,0,19,426,8,7,2008,1,0,7572,424,248,0,6,6289361.8
25699,47,1,0,17,62392,5,7,1994,1,1,9198,7395,624,0,1,2576151.4
43882,66,1,0,78,60138,1,8,1996,0,1,6043,3627,901,0,9,4393079.6
53326,4,1,0,83,23734,1,3,2020,0,0,8116,9164,335,1,7,5340791
24095,6,0,0,7,16907,9,3,2017,0,0,4341,437,814,1,4,2409945.7
6856,55,1,0,83,46903,9,5,2007,0,0,3855,957,572,1,2,689679.7
87073,21,0,1,35,19287,3,3,2015,1,0,3083,4443,602,0,2,8719452.5
47647,25,0,0,77,56809,9,6,2014,1,0,6469,9333,377,0,1,4776741.4
77446,25,1,1,64,98286,1,3,2003,1,1,709,6596,527,0,2,7749398.3
80349,31,1,1,86,56337,9,5,2003,0,1,6375,7730,576,1,2,8042314.3
40144,69,1,1,36,95597,8,7,2009,0,0,4000,3415,552,0,5,4028472.9
70898,30,0,1,41,45160,8,9,2008,1,0,7647,8794,458,1,7,7092877.8
23184,58,1,1,55,32438,9,2,1997,0,0,4389,6450,515,0,5,2335644.7
63278,78,0,1,52,11155,4,8,2000,1,0,822,583,378,0,8,6332923.1
11401,51,1,1,10,9050,5,7,2000,0,1,3013,5081,149,0,4,1144477.2
56191,84,1,1,5,91250,5,8,1997,0,1,391,5168,182,0,2,5629430.7
46227,69,0,0,37,79444,8,6,1993,1,1,6445,460,786,1,10,4632832.3
52697,26,1,1,46,15169,8,5,2009,1,1,6293,6887,235,0,4,5278045.9
72194,72,0,1,97,87072,4,1,2000,1,1,8377,7,669,0,9,7222517.2
33640,18,0,0,76,35374,4,2,1995,1,1,9236,8661,374,1,4,3367992.5
59386,77,1,0,45,9290,5,6,2000,1,0,27,2771,968,0,4,5942766
7628,47,1,1,95,9247,2,7,2020,0,0,7247,4147,668,1,5,771290.1
99130,94,1,0,64,87271,8,5,1993,1,0,6381,5920,959,1,2,9916962.3
79628,60,1,0,60,426,8,3,2003,1,1,7626,9597,881,0,5,7967880.3
2267,26,0,0,83,77665,2,5,1995,1,0,9705,1392,215,0,4,228087.5
14113,47,1,1,85,2850,3,10,2014,0,1,6306,9597,243,1,8,1417648.4
88182,74,1,0,75,27554,4,9,2014,1,1,2111,5636,875,1,8,8830006.4
57475,19,0,0,12,36778,7,3,2007,1,0,2426,7316,116,0,0,5753644.7
58585,99,0,0,49,62591,4,3,2000,0,0,1111,3249,455,0,3,5864736
32709,78,0,0,50,22072,5,3,2006,0,0,2129,1681,115,1,5,3284181.6
26484,49,1,0,33,66011,2,3,1997,1,0,759,4342,810,1,7,2654798.7
24957,75,0,1,40,82521,8,6,1995,0,0,2952,819,597,0,5,2506130.5
91703,97,0,0,20,29693,1,6,2008,1,1,2487,4437,255,1,3,9173404.8
35944,86,1,0,52,92871,5,2,2000,1,0,3026,3509,361,1,9,3601009
28584,85,1,0,14,30673,1,2,1993,1,1,6357,7043,377,0,6,2865308.3
42810,8,1,1,6,64388,7,4,1996,0,1,2192,4920,126,0,8,4288800.6
23462,3,0,0,13,4223,4,2,2000,1,0,6501,4910,347,1,3,2347189
88780,16,0,1,33,785,6,1,2016,0,1,6754,3638,301,1,0,8887352.6
51393,36,1,0,75,6441,5,1,2004,1,1,6018,862,836,1,9,5153610.4
9177,81,0,0,14,80973,5,6,1996,0,0,5815,6235,377,0,6,917869.6
26960,70,1,1,3,99105,5,8,2004,0,0,8905,3142,618,1,3,2699467.4
55845,84,0,0,88,74736,8,9,2000,0,1,6521,6696,614,1,7,5593543
48932,11,1,1,75,11534,7,3,2015,1,0,257,7675,149,0,0,4900232.5
75489,85,1,1,90,85955,6,6,1996,1,0,274,6306,225,1,7,7556389.6
85100,7,1,0,69,6565,9,3,1997,1,0,6969,6912,414,0,5,8517058.7
11084,95,1,0,85,89634,9,1,1998,0,0,2487,9374,986,0,3,1113370.8
14224,85,1,1,25,34795,1,7,1990,1,1,5389,968,928,0,0,1427508.1
465,18,1,1,56,28784,2,5,1999,1,0,469,5785,218,0,2,52762.9
93192,47,1,0,41,84349,4,3,2014,0,0,7894,4858,195,1,1,9321511.4
8108,83,1,0,43,72647,1,10,2000,0,0,27,5252,305,0,10,821804.2
34109,68,0,1,56,48679,8,2,2003,0,0,9077,4092,267,0,4,3416596.3
64717,82,0,0,73,43965,5,8,2008,0,1,3884,5754,715,1,4,6479615.8
43846,18,0,1,80,87324,7,3,2005,1,0,755,9095,601,0,1,4391747.5
65797,78,1,0,68,23486,6,2,2000,1,0,5585,5507,338,0,0,6584708.2
23519,50,1,1,81,42229,8,7,2000,0,0,5379,9409,427,0,3,2358426.2
22216,20,0,1,21,79354,10,8,2006,0,0,7255,8507,880,0,7,2227097.6
663,11,0,0,45,91415,2,5,2010,0,0,5347,7179,846,1,1,67550
39526,78,1,0,75,38345,10,5,2009,1,0,78,8877,772,0,1,3957780.9
93706,24,1,0,58,50763,7,1,2018,1,1,4952,8646,586,0,6,9377879.8
23754,47,0,0,35,54077,8,5,2017,0,0,4332,9229,126,0,4,2379379.7
53874,49,1,1,25,97159,6,7,2009,0,1,9584,6754,547,1,6,5389567.9
29271,51,1,0,43,3877,1,3,2020,0,1,8181,4343,101,0,6,2938810.1
33105,82,1,0,87,65688,3,9,2016,0,1,7089,6478,665,1,2,3316069.6
22884,4,0,0,86,1676,9,8,1994,0,0,7397,6047,374,0,1,2292005.4
18730,19,0,1,14,22629,4,1,2008,0,1,7624,7119,451,0,7,1884158.8
38321,69,1,1,7,96256,6,10,1998,1,1,2111,7135,223,1,1,3842187.8
18681,89,1,1,1,47700,1,6,2000,0,1,6293,5889,356,1,7,1876356.1
15351,94,0,0,37,44273,7,3,2003,1,1,9434,5762,681,0,2,1539085.3
36016,26,1,1,37,83982,4,3,1996,0,0,2454,3727,954,1,3,3609085.6
73733,38,0,1,18,8839,2,8,2005,0,1,2575,6910,313,0,9,7377738.5
